file, text_segment_size, instructions
file935, 94, 612863426
file936, 15287, 1215360562
file937, 12746, 1127593383
file938, 55758, 5377823562
file939, 1596, 822373019
file940, 5927, 675210690
file941, 233, 639481995
file942, 864, 695499649
file943, 5259, 1043530570
file944, 1629, 664745804
file945, 624, 599900055
file946, 29763, 2210278387
file947, 3591, 982821944
file948, 2095, 624328166
file949, 2632, 875295724
file950, 1044, 710716470
file951, 2292, 802896267
file952, 22895, 7877499023
file953, 5069, 1062149527
file954, 14890, 1923705412
file955, 449, 691235773
file956, 10553, 1339496604
file957, 15810, 1993919401
file958, 1761, 921441985
file959, 3225, 777043029
file960, 2656, 958567318
file961, 9718, 1343416488
file962, 524, 645581263
file963, 365, 668563123
file964, 4328, 929655520
file965, 3140, 983373068
file966, 99, 604425458
file967, 1407, 628157169
file968, 12064, 1514295199
file969, 945, 761050215
file970, 286, 599387807
file971, 2691, 799171590
file972, 464840, 42687568875
file973, 715, 606356910
file974, 3360, 1023005174
file975, 1672, 765621475
file976, 28329, 3098877928
file977, 315, 617436855
file978, 8620, 1303841823
file979, 1354, 757966621
file980, 267, 621505132
file981, 26164, 1617607861
file982, 178195, 14762283763
file983, 1593, 621643958
file984, 1884, 710233473
file985, 65, 605927120
file986, 2241, 831544284
file987, 6001, 676145161
file988, 4089, 857490140
file989, 3232, 895940883
file990, 10051, 1787761485
file991, 1798, 931505442
file992, 6679, 791432666
file993, 534, 598488242
file994, 2382, 688011069
file995, 45043, 7055283053
file996, 372, 628679159
file997, 22222, 3404316398
file998, 731, 605912788
file999, 2049, 638864810
file1000, 2118, 793220111
file1001, 1003, 689221782
file1002, 2119, 718979153
file1003, 548, 656243066
file1004, 367, 663088869
file1005, 726, 605432272
file1006, 13276, 1990631503
file1007, 16000, 1330883637
file1008, 4640, 944584221
file1009, 2290, 812964085
file1010, 270, 621215444
file1011, 1037, 714148628
file1012, 221, 618912133
file1013, 4860, 781850967
file1014, 3006, 916236317
file1015, 191503, 25476551205
file1016, 1128, 610122456
file1017, 476, 647028808
file1018, 4256, 743569940
file1019, 112, 616209911
file1020, 7535, 1108223032
file1021, 74100, 9117835389
file1022, 1625, 742255297
file1023, 1881, 841552675
file1024, 8853, 2355633999
file1025, 6535, 865090469
file1026, 500, 599450923
file1027, 21286, 1552317647
file1028, 155, 588841067
file1029, 439, 608413340
file1030, 6456, 1442514099
file1031, 6839, 1654020812
file1032, 2191, 672206121
file1033, 1967, 835851141
file1034, 1567, 865422221
file1035, 1804, 725290334
file1036, 2315, 760110615
file1037, 140, 629316821
file1038, 987, 687566662
file1039, 906, 712082490
file1040, 769, 647088021
file1041, 1942, 874797271
file1042, 173, 635342177
file1043, 90271, 3416098085
file1044, 5229, 1085493840
file1045, 234, 563309065
file1046, 23417, 1726589248
file1047, 451, 691966538
file1048, 8346, 1519077563
file1049, 878, 620115492
file1050, 4320, 748097259
file1051, 1693, 619134247
file1052, 4141, 774588275
file1053, 1534, 810164986
file1054, 1104, 605501925
file1055, 10044, 1533160099
file1056, 62081, 5062555020
file1057, 3487, 846444949
file1058, 2066, 726994547
file1059, 5879, 1076657754
file1060, 3225, 777596373
file1061, 2922, 730626617
file1062, 5115, 1032120966
file1063, 1597, 775941724
file1064, 2217, 845018926
file1065, 486, 642942317
file1066, 101, 604354682
file1067, 303205, 30826661975
file1068, 7423, 1542652572
file1069, 106667, 10620979596
file1070, 1810, 702795612
file1071, 20274, 2535098602
file1072, 1487, 697655618
file1073, 8503, 1241347833
file1074, 91, 602646587
file1075, 17724, 2731911749
file1076, 787, 605898903
file1077, 4736, 759295797
file1078, 1597, 786190502
file1079, 7537, 713392622
file1080, 2105, 624473143
file1081, 171839, 26960238425
file1082, 9430, 1162858293
file1083, 5159, 943245441
file1084, 1727, 767938623
file1085, 3978, 844695229
file1086, 2459, 631841577
file1087, 2943, 830601166
file1088, 2404, 980629268
file1089, 1666, 771351195
file1090, 419, 644311958
file1091, 792, 624592063
file1092, 7738, 1208071023
file1093, 1476, 703737962
file1094, 415, 659789397
file1095, 155, 617331648
file1096, 5921, 1342021044
file1097, 17976, 2440987354
file1098, 781, 664014816
file1099, 1641, 811124311
file1100, 1900, 895622153
file1101, 73772, 3725316112
file1102, 8054, 1158230537
file1103, 1470, 821758246
file1104, 259, 621254572
file1105, 806, 607508561
file1106, 259, 666081093
file1107, 3381, 1117303883
file1108, 429653, 38163754973
file1109, 4250, 743498694
file1110, 1399, 737061109
file1111, 944, 648684757
file1112, 978, 700808570
