file4617,2133,760936243
file4618,2300,920393806
file4619,1161,869134170
file4620,1575,928627212
file4621,5812,1317401327
file4622,1769,954918087
file4623,50062,6299567476
file4624,369,783826062
file4625,8051,1850402166
file4626,1506,781197492
file4627,586,776817724
file4628,8886,1399204647
file4629,190,700227374
file4630,6981,1180187985
file4631,1126,801734798
file4632,5220,996327774
file4633,628,731759982
file4634,1007,802822973
file4635,284,687816382
file4636,237,702923277
file4637,13910,1471499471
file4638,1619,690703922
file4639,133,690266906
file4640,341,681298277
file4641,1041,910205217
file4642,446,757112719
file4643,20076,3046847038
file4644,2145,918177484
file4645,1697,918256067
file4646,3474,1209562918
file4647,1113,772168486
file4648,1702,916095182
file4649,8560,2061021668
file4650,1304,827394073
file4651,156,819707952
file4652,2893,976124766
file4653,20579,2683266738
file4654,1937,945935915
file4655,2066,903982927
file4656,12139,1629701575
file4657,8308,1532990636
file4658,267,776614356
file4659,3134,930484277
file4660,32109,1120722387
file4661,276,804401378
file4662,4393,1188394995
file4663,369,836838751
file4664,15786,1900569750
file4665,4071,1053041328
file4666,40365,3803112537
file4667,199,775588513
file4668,803,862767848
file4669,771,821111638
file4670,963,814441198
file4671,799,856938416
file4672,2009,836617651
file4673,17206,2188201594
file4674,917,853845708
file4675,796,789700317
file4676,2866,977770175
file4677,515,766737432
file4678,134,760611645
file4679,2067,1032659932
file4680,1543,941656061
file4681,259,769916529
file4682,477,805852284
file4683,28896,3061533128
file4684,1529,1032266611
file4685,4089,1036360623
file4686,23899,3163382811
file4687,2498,844879766
file4688,314,748430197
file4689,8610,1520238291
file4690,980,801681540
file4691,157,750723325
file4692,1113,925381384
file4693,3801,1196971749
file4694,2770,1147225942
file4695,4232,813043688
file4696,928,809201579
file4697,9380,1947536721
file4698,2689,823854190
file4699,718,822980594
file4700,4629,805621763
file4701,1202,920878992
file4702,16591,1971279887
file4703,90682,8920219382
file4704,2358,859702947
file4705,123,674207163
file4706,4546,1044960779
file4707,6085,1007097021
file4708,2589,757791945
file4709,307,761780584
file4710,48685,3890330402
file4711,27243,2960843594
file4712,833,753775755
file4713,16032,2137780020
file4714,259,693032853
file4715,1153,683964431
file4716,2378,1122511285
file4717,2375,1073236582
file4718,4088,1067642786
file4719,1153,683519305
file4720,602,670807687
file4721,5581,812817091
file4722,393,795073698
file4723,4199,1054116625
file4724,444,797827643
file4725,3714,1063065300
file4726,1729,817335267
file4727,15712,2485176627
file4728,975,762232961
file4729,3244,1076076493
file4730,3517,802036203
file4731,2061,1118776853
file4732,1111,867094865
file4733,144237,13893537570
file4734,269,773894718
file4735,792,737357341
file4736,46466,4161148246
file4737,1629,895712605
file4738,9498,2154911118
file4739,6101,1499430129
file4740,6980,1832105475
file4741,2291,853373572
file4742,3933,1001748849
file4743,2783,1100973299
file4744,253,758032747
file4745,217,751480185
file4746,728,903566326
file4747,7959,1308122043
file4748,817,741560002
file4749,1979,771508159
file4750,87238,12832431325
file4751,224642,22492074985
file4752,23915,4089138904
file4753,6582,1061713111
file4754,666,771792001
file4755,1136,819122291
file4756,17455,3064249883
file4757,848,825053687
file4758,530,754692774
file4759,1607,759844764
file4760,853,769344943
file4761,1318,751624739
file4762,326,762519953
file4763,1483134,15243270371
file4764,2005,1096425328
file4765,22562,1947056913
file4766,6921,1457359772
file4767,1489,910186277
file4768,9900,1640996328
file4769,260276,25702950035
file4770,193,742231092
file4771,480,732711347
file4772,181,759358095
file4773,7652,1236003093
file4774,373,772135490
file4775,2480,1038983705
file4776,6876,1254069247
file4777,1482,990182412
file4778,181,743461761
file4779,1671,854108250
file4780,1207,923503440
file4781,1468,735525050
file4782,53,711396985
file4783,2990,966752858
file4784,2154,938663755
file4785,10376,1690016094
file4786,2142,746993409
file4787,9029,2395259134
file4788,10783,2194120900
file4789,2567,973160829
file4790,349,769307913
file4791,1562,873208553
file4792,1751,816042980
file4793,1341,793739369
file4794,637,784947669
file4795,11620,839615128
file4796,230,710004965
file4797,15508,1986086897
file4798,1085,848470855
file4799,4237,936617366
file4800,220,657498430
file4801,5111,989716108
file4802,626,679368797
file4803,1441,828019005
file4804,1249,730394222
file4805,11787,1783188378
file4806,1273,688870644
file4807,1222,685533705
file4808,174,693164950
file4809,342,675835972
file4810,5525,1040789934
file4811,858,815633367
file4812,1254,819853817
file4813,33159,4200988581
file4814,1789,820995096
file4815,3318,930328739
file4816,5950,1367560532
file4817,2659,720861550
file4818,962,767065728
file4819,26334,2487778809
file4820,2129,700519123
file4821,1513,700064346
file4822,1905,820134621
file4823,15218,2164152749
file4824,3765,1073459397
file4825,1383,858774151
file4826,11967,1212501729
file4827,2793,990736810
file4828,6869,1626417274
file4829,5157,1153687760
file4830,10055,1352870212
file4831,1857,878292148
file4832,1557,774479518
file4833,16040,3660303937
file4834,346,724780277
file4835,2482,1011314932
file4836,6037,1162502484
file4837,2450,957204696
file4838,1667,857958366
file4839,421,736784311
file4840,242,710923688
file4841,1420,804963020
file4842,3404,718407401
file4843,1630,920118920
file4844,2109,987776913
file4845,1136,727535552
file4846,1378,783270232
file4847,2122,704526551
file4848,1518,967042483
file4849,18767,2455949493
file4850,1267,770935061
file4851,3948,1085178544
file4852,6001,1113230511
file4853,945,762786687
file4854,19134,1754211491
file4855,5245,1403545516
file4856,587,777393053
file4857,1566,849389808
file4858,567,795268172
file4859,115,689866409
file4860,436377,37243394312
file4861,2827,819569112
file4862,444,693906068
file4863,750,778405049
file4864,1465,896638866
file4865,692,726223318
file4866,1133,800195239
file4867,7199,1441633213
file4868,4882,1296748401
file4869,2763,783539153
file4870,174,691774439
file4871,8284,1761744187
file4872,1159,762419545
file4873,55445,4436391617
file4874,4403,829270647
file4875,2793,723369615
file4876,441,670391523
file4877,12506,1960127625
file4878,2181,872213741
file4879,1999,895205185
file4880,4688,1039118068
file4881,184,720371566
file4882,3188,1070728386
file4883,264,748383525
file4884,16113,2813879567
file4885,1147,763635748
file4886,1392,904033045
file4887,765,709547464
file4888,6538,1301848214
file4889,18007,1661940235
file4890,2658,903718146
file4891,919,723908960
file4892,1393,886284791
file4893,112,689765069
file4894,300,718527913
file4895,463,772912478
file4896,3199,722947510
file4897,526,773852524
file4898,1067,765661833
file4899,349,712417264
file4900,71812,5825999493
file4901,2589,891548574
file4902,2570,1046558636
file4903,1336,911237619
file4904,1606,691173302
file4905,32,636715659
file4906,44583,2709174898
file4907,44630,6177909046
file4908,141,659001484
file4909,2656,834302624
file4910,1453,800791083
file4911,798,782558383
file4912,1631,852149276
file4913,2637,719153517
file4914,265,737792388
file4915,1719,691525066
file4916,566,739210283
file4917,1631,690029178
file4918,3678,729723315
file4919,1795,695328920
file4920,11642,1733118579
file4921,4052,1137330366
file4922,1345,687091616
file4923,4761,1041343065
file4924,4396,1018235510
file4925,774,749974102
file4926,444,782026374
file4927,923,751707528
file4928,684,732679971
file4929,1261,795526418
file4930,3520,723635093
file4931,2061,801714145
file4932,12284,2552226625
file4933,8450,1315599456
file4934,5695,752333117
file4935,1929,911723266
file4936,255,721179410
file4937,1862,860410025
file4938,664,758957046
file4939,4440,741106242
file4940,1170,762939240
file4941,4776,1325646699
file4942,500,716988002
file4943,2189,1015370121
file4944,5829,1039034814
file4945,1243,725279585
file4946,910,763263801
file4947,10356,1184515553
file4948,185052,15822322163
file4949,18910,1552014275
file4950,19892,1652441511
file4951,81041,5381191775
file4952,213,694409399
file4953,1218,926080725
file4954,2016,805647060
file4955,806,679014690
file4956,1574,808078739
file4957,568,673358852
file4958,1509,858822471
file4959,5679,1115833920
file4960,4677,1060950627
file4961,3170,1092824204
file4962,560,727475650
file4963,2989,993512729
file4964,2461,948553457
file4965,7045,1287525772
file4966,5298,748106133
file4967,4581,1137241163
file4968,7808,1660375934
file4969,1294,755349787
file4970,570,674168824
file4971,33310,4947179221
file4972,3587,1178631654
file4973,6029,759437162
file4974,315,723829164
file4975,2582,711789749
file4976,1150,800062730
file4977,593,721423491
file4978,510,696259249
file4979,2621,1027913156
file4980,1136,725131790
file4981,1360,850551210
file4982,5796,1127942614
file4983,651,739259058
file4984,3658,878083573
file4985,204,693378965
file4986,2586,778979363
file4987,4072,960822373
file4988,658,669589912
file4989,12596,1152818954
file4990,20675,971005430
file4991,5592,1012506369
file4992,9856,1290086527
file4993,448,748307284
file4994,887,764921445
file4995,4902,1091965810
file4996,17562,979756601
file4997,1268,685399622
file4998,2831,932518740
file4999,1179,730787819
file5000,3275,973529818
file5001,6202,1046957426
file5002,25607,1401437912
file5003,395,769237427
file5004,580,728679013
file5005,2135,901817081
file5006,1663,817603139
file5007,239,698234383
file5008,11180,2002873637
file5009,1701,852952752
file5010,2529,966325310
file5011,1371,733941520
file5012,14264,2170631103
file5013,6228,1039842622
file5014,4789,1151867454
file5015,317,750349478
file5016,786,833022219
file5017,574,742876461
file5018,1450,849117983
file5019,5181,1381569609
file5020,1484,828969092
file5021,22647,3319574296
file5022,33923,4706842046
file5023,29390,2299912942
file5024,337,671676723
file5025,1906,930697022
file5026,4189,1039127688
file5027,1013,823457541
file5028,24996,1897277723
file5029,7352,1244619802
file5030,349,727387634
file5031,1516,822622018
file5032,1684,741132257
file5033,495,670940439
file5034,5188,1114685401
file5035,2921,819900587
file5036,8178,1650128897
file5037,764,812555625
file5038,587,763296503
file5039,3319,1079518150
file5040,658,774027648
file5041,20621,3431511724
file5042,80050,6583325481
file5043,558,732604482
file5044,677,793977667
file5045,555,745450623
file5046,2888,732093913
file5047,1200,796751475
file5048,766,792748031
file5049,1815,873720494
file5050,569,814704849
file5051,11580,1795630160
file5052,1890,720525078
file5053,1164,849627126
file5054,1711,782054618
file5055,5827,784900257
file5056,9152,1330408643
file5057,4377,1050213686
file5058,5940,1136918166
file5059,3378,941236223
file5060,10842,1437934074
file5061,7617,1368426460
file5062,1691,866652381
file5063,1178,754673330
file5064,1337,820752052
file5065,130371,17244179883
file5066,1083,699422787
file5067,837,819163049
file5068,126,696466833
file5069,560,724762738
file5070,697,796070918
file5071,18767,2495668326
file5072,5832,1129945950
file5073,430,753454219
file5074,502,775753147
file5075,303,762681154
file5076,929,828290396
file5077,1862,768204472
file5078,31825,2994550583
file5079,4126,931626185
file5080,1938,858989171
file5081,2011,940260483
file5082,8705,1951353970
file5083,919,806201216
file5084,1631,700863323
file5085,89,687184223
file5086,67,679018955
file5087,9399,2629461478
file5088,3706,732153875
file5089,393,720772933
file5090,275,741922660
file5091,148,698755675
file5092,6779,1136589465
file5093,555,791029237
file5094,4056,967920406
file5095,172,693913744
file5096,725,690818958
file5097,1362,933274035
file5098,548,762335437
file5099,5536,1362090985
file5100,1195,737604872
file5101,5990,1393813244
file5102,2116,795911244
file5103,199,709098809
file5104,2153,750755498
file5105,3658,958128707
file5106,15051,1277144141
file5107,895,793856298
file5108,205500,25883457304
file5109,13575,1911621009
file5110,1372,784724036
file5111,3182,713323088
file5112,1183,810240641
file5113,21655,2621713538
file5114,204,695263176
file5115,1547,736786611
file5116,4553,1214604119
file5117,2212,916578597
file5118,1437,776560227
file5119,644,778856683
file5120,4640,940693115
file5121,1117,780220098
file5122,8200,822691847
file5123,831,779156495
file5124,5228,1216682926
file5125,707,808967064
file5126,1365,956456290
file5127,10690,1635138753
file5128,7853,1461840285
file5129,14378,906969863
file5130,3801,789213020
file5131,18148,2464155283
file5132,8492,1343350408
file5133,655,703522408
file5134,1212,694383238
file5135,824,789942677
file5136,131,776064052
file5137,12401,1930769948
file5138,1372,668051532
file5139,267,695148590
file5140,7384,779950630
file5141,318,758574269
file5142,3870,966756418
file5143,1085,853354642
file5144,723,691923211
file5145,998,753145409
file5146,11885,2110224117
file5147,613,818058039
file5148,3210,733806055
file5149,2798,717295759
file5150,4295,972237057
file5151,634,725237114
file5152,622,816782409
file5153,2515,863292678
file5154,4964,1084725138
file5155,714,687463496
file5156,562,766241731
file5157,4767,909738134
file5158,2087,853206791
file5159,4938,710583485
file5160,2168,879430305
file5161,1184,848644548
file5162,293,717356711
file5163,384,744019698
file5164,4189,835129035
file5165,731,686809959
file5166,172,706462810
file5167,1385,791002169
file5168,241,703124352
file5169,1752,700597447
file5170,606,731771425
file5171,763,880244027
file5172,621,678162268
file5173,2648,984285526
file5174,1857,706930018
file5175,1998,949591476
file5176,700,755994290
file5177,528,777283712
file5178,320,691870081
file5179,2513,901667877
file5180,489,751127762
file5181,61,671480963
file5182,2773,708645413
file5183,669,690373418
file5184,1008,756923728
file5185,4216,1036723139
file5186,6302,1083667258
file5187,5212,1277966775
file5188,100,702890001
file5189,756,676622465
file5190,2345,783507234
file5191,3845,733262846
file5192,9547,946800351
file5193,731,678533606
file5194,2084,687071726
file5195,1268,685237713
file5196,758,789507232
file5197,1664,790349004
file5198,1008,755818469
file5199,10577,1463300504
file5200,4772,1136728212
file5201,8871,1303454329
file5202,67852,5581985337
file5203,2246,764184505
file5204,16557,1407303564
file5205,53,683389751
file5206,880,765068596
file5207,960,749240077
file5208,1680,874779822
file5209,351,757174651
file5210,2188,864708880
file5211,257,711286498
file5212,3070,1157067524
file5213,1791,840507424
file5214,4880,1075469188
file5215,1452,887084298
file5216,13189,1771675360
file5217,726,704597695
file5218,570,764083886
file5219,1398,759667141
file5220,511,812700175
file5221,636802,70208381354
file5222,1387,790313555
file5223,3579,736760228
file5224,10594,1585593966
file5225,1422,731400971
file5226,1269,817499653
file5227,9266,795489113
file5228,360,752508550
file5229,1094,849917197
file5230,1158,852653360
file5231,9072,1522727443
file5232,12312,1443386974
file5233,2786,904252779
file5234,3093,942288440
file5235,3682,1007253180
file5236,337,690837557
file5237,329,668529330
file5238,927,812061121
file5239,1551,789510970
file5240,3902,961621473
file5241,495,758538341
file5242,3232,1050775018
file5243,28763,4652928716
file5244,1072,717567185
file5245,7225,2785171568
file5246,616,674946047
file5247,1119,760154830
file5248,1309,850960450
file5249,4669,1022657755
file5250,6768,1205439217
file5251,2321,1121325770
file5252,793,760395587
file5253,4572,1154310851
file5254,188948,19810357938
file5255,1403,740083520
file5256,4986,734971309
file5257,2393,729173327
file5258,11073,1210284288
file5259,769,819165775
file5260,792,677956738
file5261,704,812028283
file5262,4227,733074617
file5263,1354,766309906
file5264,309,690636447
file5265,317,662741061
file5266,2369,939698661
file5267,2292,704406566
file5268,815,783559453
file5269,21361,1709165603
file5270,5337,1585355755
file5271,2275,709308778
file5272,11162,1415644169
file5273,792,742556966
file5274,2395,967688265
file5275,255,695104530
file5276,513,670147701
file5277,3927,1072056858
file5278,331,660821864
file5279,3301,1010423831
file5280,968,719507453
file5281,1610,778173642
file5282,11944,853657903
file5283,3374,784949270
file5284,1374,758148602
file5285,3010,1154938442
file5286,90,678811492
file5287,11613,1494451875
file5288,1136,726048193
file5289,4451,933282005
file5290,4954,1176420497
file5291,31403,3326762652
file5292,1195,781061361
file5293,2958,740823721
file5294,1097,721542083
file5295,13462,864433943
file5296,855,825847271
file5297,787,676691673
file5298,17467,3251398683
file5299,949,752129702
file5300,5081,1268438208
file5301,34924,3963916890
file5302,10101,1731077105
file5303,502,726323104
file5304,4908,1082236971
file5305,74,695165046
file5306,79698,4748609529
file5307,1140,849737109
file5308,24155,1159486985
file5309,6383,1142549307
file5310,311,695162582
file5311,849,802852734
file5312,2643,906160770
file5313,519,706593808
file5314,204,693476357
file5315,2211,993668558
file5316,97,674587901
file5317,1329,843300240
file5318,3214,907399255
file5319,385,684479873
file5320,51,676730995
file5321,1177,753264681
file5322,2246,757371431
file5323,1893,779869415
file5324,359,757398489
file5325,2522,783040734
file5326,4971,1316346192
file5327,4066,968494329
file5328,11313,1992625281
file5329,2321,815444062
file5330,1115,856454332
file5331,2187,923397031
file5332,10899,805395571
file5333,7476,1029154034
file5334,794,796855386
file5335,1268,685421213
file5336,18936,1091979291
file5337,2129,699093053
file5338,1408,839445812
file5339,3144,917310275
file5340,5677,1495936397
file5341,33506,4907724925
file5342,6734,1514658136
file5343,81184,9069372258
file5344,1273,685180046
file5345,2880,781884084
file5346,17524,3241921054
file5347,2071,869152353
file5348,1590,876504095
file5349,4704,1436683901
file5350,6344,1082219149
file5351,252,701114916
file5352,21911,2641931964
file5353,260,693964756
file5354,1730,813810658
file5355,6163,1516151225
file5356,7985,1513125223
file5357,684,753729196
file5358,41099,5920152088
file5359,6713,2444820715
file5360,1191,721185095
file5361,2107,698724606
file5362,11305,1291883425
file5363,8046,1673028284
file5364,10033,1342318165
file5365,2425,937738019
file5366,5735,1053272439
file5367,940,682169795
file5368,1374,688168015
file5369,1908,849423491
file5370,1335,760480363
file5371,403,760989586
file5372,5824,749203886
file5373,4147,952914691
file5374,10347,1122551864
file5375,5437,782989602
file5376,8168,1833496985
file5377,126341,13920078055
file5378,268,708448339
file5379,1261,873485217
file5380,130,685792021
file5381,7381,1088491310
file5382,3460,911613232
file5383,16692,2851684208
file5384,4519,1008916300
file5385,252,740453421
file5386,1026,726855945
file5387,821,829327013
file5388,116868,909785819
file5389,2178,829207621
file5390,8247,788568109
file5391,1194,811390292
file5392,1479,824377916
file5393,3625,927740014
file5394,8705,1354826079
file5395,2504,1062499939
file5396,1067,738992099
file5397,3090,1011167938
file5398,17298,6267438431
file5399,2313,702453515
file5400,1107,723735546
file5401,19921,2747917814
file5402,3040,708683789
file5403,490,783005239
file5404,4309,1340411906
file5405,63,670115796
file5406,17715,2166309056
file5407,1226,773386269
file5408,13040,2551865355
file5409,10974,1265507120
file5410,688,697152689
file5411,2386,794277414
file5412,1048,832269528
file5413,2577,868279811
file5414,229,725443244
file5415,1341,837028231
file5416,5432,1320929849
file5417,514,708793515
file5418,8333,1138390150
file5419,348,699268696
file5420,931,802119756
file5421,5417,1043888926
file5422,26195,2832809711
file5423,172,707932179
file5424,3241,937329685
file5425,1251,851258023
file5426,382,705141320
file5427,2885,973325562
file5428,1030,721701121
file5429,2797,981318197
file5430,2845,829383510
file5431,3209,734275218
file5432,1065,791925305
file5433,48681,5554642485
file5434,1134,785325715
file5435,11351,1626719855
file5436,15769,2622977580
file5437,26355,3586134815
file5438,312,732173887
file5439,1359,868260331
file5440,10392,1709420134
file5441,702,788170228
file5442,398,729926843
file5443,902,859348133
file5444,2252,890545353
file5445,16360,1849734280
file5446,3486,945009736
file5447,2153,1053311990
file5448,7565,1837315944
file5449,4003,953837280
file5450,1299,686759620
file5451,3261,713616776
file5452,1961,695403619
file5453,3122,1108825266
file5454,3280,1121152185
file5455,5231,1042314208
file5456,4654,1005189003
file5457,628,674812165
file5458,6975,1079174084
file5459,3461,843051153
file5460,1153,684595939
file5461,152,1040919151
file5462,260,694778845
file5463,5113,1154626093
file5464,704,745464498
file5465,893,778844108
file5466,28472,2841652220
file5467,2042,704670192
file5468,2349,925894013
file5469,5179,1209919405
file5470,11202,1733970551
file5471,149,691772836
file5472,1273,686666238
file5473,1450,857552492
file5474,424,693601480
file5475,253,722441572
file5476,7324,1369478007
file5477,15909,1695708947
file5478,29070,1008113416
file5479,4353,724142459
file5480,3313,1058646199
file5481,630,757368700
file5482,9464,1443033894
file5483,4942,1135166972
file5484,123,714365676
file5485,3855,1122699851
file5486,95286,10633819697
file5487,765,709969648
file5488,1119,776781510
file5489,2450,1053375822
file5490,6620,1784340170
file5491,15393,1578223163
file5492,330,693225172
file5493,1212,684107369
file5494,2368,855634712
file5495,25032,3079005467
file5496,2674,1037318032
file5497,365,716393143
file5498,377,669218349
file5499,3041,913664189
file5500,724,670532228
file5501,2747,841590288
file5502,13323,1505275436
file5503,45958,2234073942
file5504,1167,786092716
file5505,2257,1025566877
file5506,1470,868179182
file5507,993,731863694
file5508,755,806897661
file5509,10096,2165576875
file5510,1719,691812519
file5511,3005,785704693
file5512,135,657247143
file5513,1627,763695625
file5514,1751,689624023
file5515,5466,1120994684
file5516,1095,802513636
file5517,851,744509882
file5518,557,672607916
file5519,366,714534896
file5520,2298,877617981
file5521,106,663455180
file5522,548802,119026375857
file5523,4715,856112309
file5524,1153,694666253
file5525,43380,7643026255
file5526,4733,931690688
file5527,3249,1286852667
file5528,1250,686373650
file5529,2139,934056234
file5530,33087,9282339219
file5531,1859,987275785
file5532,11135,1539985684
file5533,101,682120493
file5534,773,751092460
file5535,520,724241325
file5536,206,695830380
file5537,1445,848574041
file5538,15983,1650663678
file5539,217,689062664
file5540,529,729863334
file5541,1084,689657957
file5542,6401,1098725078
file5543,12974,1984449331
file5544,2148,712307096
file5545,499,730908728
file5546,12668,1855010842
file5547,70,671055506
file5548,95,669761062
file5549,3125,1142534500
file5550,10489,2288514882
file5551,2977,857036031
file5552,1089,758398070
file5553,2888,785629032
file5554,803,676117307
file5555,61,669490059
file5556,436,709886240
file5557,2460,804111598
file5558,3446,846763363
file5559,1397,808691975
file5560,1000,784848493
file5561,16266,2052899249
file5562,6212,1078524989
file5563,524445,771812445
file5564,16654,1871471783
file5565,4986,1508153500
file5566,2052,827866750
file5567,28702,3134161090
file5568,78,675298953
file5569,1515,982302531
file5570,9006,1365065227
file5571,547,719196626
file5572,2216,1020335640
file5573,2421,725160081
file5574,1523,892383472
file5575,1408,785198143
file5576,1605,817635354
file5577,24245,2960996959
file5578,19746,2016885338
file5579,158,705365359
file5580,1828,892981778
file5581,688,731349363
file5582,651,725480151
file5583,1132,741701794
file5584,3795,1108720926
file5585,258,742136594
file5586,5445,752111862
file5587,4022,1154508729
file5588,21772,1763944056
file5589,11630,1697081548
file5590,511,723661198
file5591,12397,898434868
file5592,4274,911837230
file5593,5065,1769748859
file5594,1382,691875665
file5595,3318,1012601493
file5596,5023,993996824
file5597,4173,1079524105
file5598,1063,791967211
file5599,21848,2434478974
file5600,649,668374914
file5601,2593,743744062
file5602,8190,1182538088
file5603,1419,761823662
file5604,24830,2852507985
file5605,806,690307678
file5606,850,833795647
file5607,6499,1242160179
file5608,6521,1471714379
file5609,5441,1345999011
file5610,2131,888948496
file5611,356,678770708
file5612,12074,1732330082
file5613,1958,791533432
file5614,3027,883563291
file5615,2545,716570610
file5616,532,781075336
file5617,160,678789037
file5618,1961,815962392
file5619,2638,1221595292
file5620,41158,4931231472
file5621,243,746287567
file5622,2319,899410590
file5623,4342,778016325
file5624,10536,1308908585
file5625,4682,746141155
file5626,834,726152992
file5627,1355,799395507
file5628,1251,871471059
file5629,1521,847093311
file5630,2188,794941304
file5631,94,680432423
file5632,12485,2474670237
file5633,221,700171656
file5634,2928,973583416
file5635,1052,823442294
file5636,2591,923573695
file5637,1273,685545020
file5638,1736,863134240
file5639,26840,2047725278
file5640,9116,1617252030
file5641,2355,927440761
file5642,6656,1380930507
file5643,27139,2158487944
file5644,3429,1386047727
file5645,652,739949465
file5646,950,726647071
file5647,6581,982999127
file5648,11363,1665567171
file5649,4993,1522704465
file5650,4395,732359512
file5651,25601,2970686030
file5652,3280,1045003045
file5653,672,791690535
file5654,824,849891552
file5655,7746,873922918
file5656,5136,1207138826
file5657,1131,725764733
file5658,1391,892808276
file5659,461,708849169
file5660,224,718125680
file5661,5723,1321817635
file5662,770,748363862
file5663,3308,1177229111
file5664,1153,687855408
file5665,853,703221966
file5666,272,781966575
file5667,2915,992624360
file5668,1792,870319676
file5669,6451,1119353020
file5670,1188,749743684
file5671,341,676665554
file5672,12031,1477925508
file5673,1488,806528446
file5674,989,736508489
file5675,1749,905402188
file5676,289,759381694
file5677,9564,1281185129
file5678,1023,683528149
file5679,4670,995069252
file5680,1708,772035169
file5681,6682,1307910775
file5682,1814,796246740
file5683,20169,3849884930
file5684,7556,1740388870
file5685,25916,3223857203
file5686,1420,742084302
file5687,49194,5153175516
file5688,1238,801459032
file5689,8774,1191251250
file5690,9956,1743707787
file5691,586,796488188
file5692,1056,686718521
file5693,641,758507920
file5694,1191,732800030
file5695,4276,1044744299
file5696,801,755918396
file5697,3504,1454090599
file5698,373,754710286
file5699,2605,997870986
file5700,5785,981106054
file5701,1355,841577331
file5702,512,672156748
file5703,593,769615278
file5704,18061,1187433256
file5705,19285,1559168555
file5706,16768,2133126382
file5707,2563,962890263
file5708,1029,680878889
file5709,10235,1244453056
file5710,3587,1111320018
file5711,5705,1440864874
file5712,7428,1310313102
file5713,1218,834006986
file5714,34511,4044543135
file5715,4113,737051814
file5716,722,710751537
file5717,2767,1109331428
file5718,2349,707063384
file5719,2077,822320333
file5720,5540,1016709301
file5721,1385,688634803
file5722,1951,991882607
file5723,1333,779986529
file5724,4498,1305803487
file5725,337,715600153
file5726,2649,967401643
file5727,1412,800290470
file5728,368,756756576
file5729,4899,1374625231
file5730,1889,814174235
file5731,6076,1115555815
file5732,19486,3632542907
file5733,3047,876550919
file5734,65,671141412
file5735,1631,690296490
file5736,6750,1322259778
file5737,769,729281390
file5738,346,731705669
file5739,352,747294185
file5740,1823,897085301
file5741,799,779714952
file5742,1101,821354600
file5743,1842,948129637
file5744,284,751413218
file5745,6016,1446784014
file5746,541,666872522
file5747,1447,841473282
file5748,1485,835046485
file5749,2468,843063465
file5750,20219,2802123260
file5751,835,817798520
file5752,198,726957573
file5753,4195,1108977961
file5754,433,705454133
file5755,4352,1444772728
file5756,7694,803414311
file5757,5342,1280897716
file5758,775,714999711
file5759,40565,3588407241
file5760,29725,3246146256
file5761,1612,804455698
file5762,61188,8638736094
file5763,1452,837985433
file5764,768,820259756
file5765,4307,740550545
file5766,776,775203857
file5767,662,668685013
file5768,13173,2015991927
file5769,12080,1350197934
file5770,826,784208536
file5771,4425,1118963478
file5772,9888,1590876519
file5773,840,817382709
file5774,1136,752122866
file5775,4458,758157603
file5776,3709,972629314
file5777,9079,1021211942
file5778,139,717997837
file5779,3859,1140231726
file5780,701,787527346
file5781,66,694403553
file5782,360,763009216
file5783,759,678093558
file5784,1452,919816449
file5785,395,769179355
file5786,775,716519123
file5787,8546,809802882
file5788,10156,1638007159
file5789,3757,1249839026
file5790,1372,732113017
file5791,106,688478350
file5792,1749,853783896
file5793,474,765985784
file5794,66368,4496464770
file5795,7900,1784216153
file5796,8028,1747834551
file5797,477,666672146
file5798,193389,24593431496
file5799,913,711450722
file5800,2548,1011722283
file5801,3503,1011060128
file5802,796,709972974
file5803,15011,2240025241
file5804,3429,879115060
file5805,2656,792983597
file5806,953,820435554
file5807,5493,766463904
file5808,1253,893841521
file5809,5082,1505170409
file5810,419,698716092
file5811,424876,13397156395
file5812,79,672528008
file5813,2300,811784850
file5814,2940,989101355
file5815,259,693555336
file5816,1893,697971689
file5817,31822,1413226943
file5818,593,802153251
file5819,252,751770225
file5820,887,674187832
file5821,749,733671093
file5822,2821,811733287
file5823,5790,1059406204
file5824,1401,740206637
file5825,1801,967010627
file5826,164,692100452
file5827,1290,686520423
file5828,5490,1178459288
file5829,1774,984554151
file5830,9299,806482495
file5831,1353,778198219
file5832,11362,2248068906
file5833,2082,734718633
file5834,14402,1320233826
file5835,31397,3331383156
file5836,797,673585489
file5837,15764,2399386857
file5838,7085,1105235937
file5839,877,801957975
file5840,4852,1604705919
file5841,31078,5437719685
file5842,3954,1209258200
file5843,40588,3448426547
file5844,1172,765325310
file5845,304,659117393
file5846,24392,3431515117
file5847,3266,1026537978
file5848,882,678438230
file5849,1238,868158246
file5850,710,756260326
file5851,540,754141224
file5852,1400,725022606
file5853,2732,1179839759
file5854,258,740951838
file5855,940,682767999
file5856,19123,2342723461
file5857,647,759239430
file5858,51509,6983737645
file5859,13629,1862464863
file5860,2063,893405369
file5861,1738,870120910
file5862,1273,849596466
file5863,2430,883665228
file5864,1576,894627419
file5865,44218,4382875379
file5866,479,780749902
file5867,1539,728053717
file5868,12074,2264371975
file5869,1178,797028993
file5870,17502,3378028359
file5871,9374,1744309175
file5872,528,759852648
file5873,1946,812932823
file5874,2985,907276446
file5875,807,787178460
file5876,3859,1063266052
file5877,162,661271841
file5878,793,768281695
file5879,1243,791174633
file5880,745,770347728
file5881,1113,831663417
file5882,940,768659748
file5883,832,821256965
file5884,812,682366928
